Name,Category,US,RU
Weapons/XP2_MTARU_MTAR,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Acog,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Ballistic_scope,Weapons,1,1
Weapons/XP2_MTARU_MTAR_CAMO_1,Weapons,1,1
Weapons/XP2_MTARU_MTAR_CAMO_2,Weapons,1,1
Weapons/XP2_MTARU_MTAR_EOTech,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Flashlight,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Flashsuppressor,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Foregrip,Weapons,1,1
Weapons/XP2_MTARU_MTAR_HeavyBarrel,Weapons,1,1
Weapons/XP2_MTARU_MTAR_IRNV,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Kobra,Weapons,1,1
Weapons/XP2_MTARU_MTAR_M145,Weapons,1,1
Weapons/XP2_MTARU_MTAR_PK-AS,Weapons,1,1
Weapons/XP2_MTARU_MTAR_PKA,Weapons,1,1
Weapons/XP2_MTARU_MTAR_PKS-07,Weapons,1,1
Weapons/XP2_MTARU_MTAR_PSO-1,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Rifle_Scope,Weapons,1,1
Weapons/XP2_MTARU_MTAR_RX_01,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Silencer,Weapons,1,1
Weapons/XP2_MTARU_MTAR_Target_Pointer,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_12g_Buck,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_12g_Flechette,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_12g_Frag,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_12g_Slug,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_40mm_HE,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_40mm_LVG,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_40mm_SHG,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_40mm_SMK,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Acog,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Ballistic_Scope,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Bipod,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_CAMO_1,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_CAMO_2,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_EOTech,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Flashlight,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_FlashSuppressor,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Foregrip,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-l_HeavyBarrel,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-l_IRNV,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Kobra,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M145,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M26_Buck,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M26_Flechette,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M26_Frag,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M26_Slug,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M320_HE,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M320_LVG,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M320_SHG,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_M320_SMK,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_PK-AS,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_PKA,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_PKS-07,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_PSO-1,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Rifle_Scope,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_RX01,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_Silencer,Weapons,1,1
Weapons/XP2_SCAR-LU_SCAR-L_TargetPointer,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_ACOG,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Ballistic_Scope,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_EOTech,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_ExtendedMag,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_FlashSuppressor,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Flash_Light,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Flechette,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Frag,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_IRNV,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Kobra,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_M145,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_PK-AS,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_PKA,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_PKS-07,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_PSO-1,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Rifle_Scope,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_RX01,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Silencer,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Slug,Weapons,1,1
Weapons/XP2_SPAS12U_SPAS12_Target_Pointer,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_12g_Buck,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_12g_Flechette,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_12g_Frag,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_12g_Slug,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_40mm_HE,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_40mm_LVG,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_40mm_SHG,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_40mm_SMK,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Acog,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Ballistic_Scope,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Bipod,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_EOTech,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Flashlight,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Flash_Suppressor,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Foregrip,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Heavy_Barrel,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_IRNV,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Kobra,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M145,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M26_Buck,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M26_Flechette,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M26_Frag,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M26_Slug,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M320_HE,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M320_LVG,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M320_SHG,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_M320_SMK,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_PK-AS,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_PKA,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_PKS-07,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_PSO-1,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Rifle_Scope,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_RX01,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Sound_Suppressor,Weapons,1,1
Weapons/XP2_SteyrAugU_SteyrAug_Target_Pointer,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_BABolt,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_Bolt,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_HEBolt,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_Kobra,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_Rifle_Scope,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_ScanBolt,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_Scoped_Cobra,Weapons,1,1
Weapons/XP4_Crossbow_PrototypeU_Crossbow_Scoped_RifleScope,Weapons,1,1
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Assault_Head01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Engi_Head01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Support_Head01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadMP_US_Support_Head01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Headgear_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Assault_Helmet01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Cap01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Engi_Headgear_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Headgear_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Recon_Shemagh01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Headgear_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Navy01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/HeadgearMP_US_Support_Helmet01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Assault_LowerBody_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Engi_LowerBody01_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_Wood01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_XP2_ABU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_XP2_ATACS,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_XP2_DsrtTiger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody01_XP2_NWU,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Recon_LowerBody_XP4,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Desert02,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_DrPepper,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_ExpForce,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Green,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Jungle,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Navy,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Ninja,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Para,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Ranger,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Specact,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Urban,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Veteran,Unlocks,1,0
Persistence/Unlocks/Soldiers/Visual/MP/Us/LowerBodyMP_US_Support_LowerBody01_Wood01,Unlocks,1,0
